category,T1_start,T2_start,W_start,T1_end,T2_end,W_end,start_spread,end_spread,max_spread
ABC,87302682,87302682,87302682,87311761,87311761,87311761,0,0,0
ABC,87317629,87317629,87317629,89605643,89605643,89605643,0,0,0
ABC,89610110,89610110,89610110,89611673,89611673,89611673,0,0,0
ABC,89615605,89615605,89615605,98130082,98130082,98130082,0,0,0
ABC,98130255,98130255,98130255,98130636,98130636,98130636,0,0,0
AC,98131864,,98131864,100708136,,100708136,0,0,0
ABC,100952010,100952010,100952010,101005834,101005834,101005834,0,0,0
ABC,101005845,101005845,101005845,101108728,101108728,101108728,0,0,0
ABC,101108728,101108728,101108728,101147606,101122748,101122748,0,24858,24858
ABC,101147613,101147605,101147605,101178707,101178707,101178707,8,0,8
ABC,101181448,101181448,101181448,101182474,101182474,101182474,0,0,0
ABC,101182549,101182549,101182549,101278584,101278584,101278584,0,0,0
ABC,101278927,101278927,101278927,101280159,101280159,101280159,0,0,0
ABC,101280230,101280230,101280230,101381017,101381017,101381017,0,0,0
ABC,101383982,101383982,101383982,101384870,101384870,101384870,0,0,0
ABC,101387201,101387201,101387201,101419566,101419566,101419566,0,0,0
ABC,101419626,101419626,101419626,101424185,101424185,101424185,0,0,0
ABC,101425065,101425065,101425065,101429743,101429743,101429743,0,0,0
ABC,101430160,101430160,101430160,101430383,101430383,101430383,0,0,0
ABC,101432824,101432824,101432824,101527644,101527644,101527644,0,0,0
ABC,101527707,101527707,101527707,101533648,101535707,101533648,0,2059,2059
ABC,101535661,101548520,101535661,101582763,101582763,101582763,12859,0,12859
ABC,101583357,101583357,101583357,101587856,101587856,101587856,0,0,0
ABC,101595749,101595749,101595749,101603616,101603616,101603616,0,0,0
ABC,101604224,101604224,101604224,101604562,101605205,101604562,0,643,643
ABC,101605204,101605271,101605204,101637862,101637862,101637862,67,0,67
ABC,101638170,101638170,101638170,101641120,101641120,101641120,0,0,0
ABC,101641419,101641419,101641419,101786452,101786452,101786452,0,0,0
ABC,101787407,101787407,101787407,101787900,101787900,101787900,0,0,0
ABC,101788801,101788801,101788801,101981232,101981232,101981232,0,0,0
ABC,101988716,101988716,101988716,101989336,101989336,101989336,0,0,0
ABC,101990016,101990016,101990016,101996896,101996896,101996896,0,0,0
ABC,101997413,101997413,101997413,101998113,101998113,101998113,0,0,0
ABC,101998459,102001429,101998459,102112755,102112628,102112100,2970,655,2970
ABC,102112757,102112697,102112405,102114639,102114639,102114639,352,0,352
ABC,102114773,102114773,102114773,102116982,102116982,102116982,0,0,0
ABC,102117503,102117503,102117503,102118890,102118890,102118890,0,0,0
ABC,102118989,102118989,102118989,102122634,102122634,102122634,0,0,0
ABC,102125471,102125471,102125471,102126128,102126128,102126128,0,0,0
ABC,102126639,102126639,102126639,102138303,102138303,102138303,0,0,0
ABC,102138852,102138852,102138852,102139259,102146428,102139259,0,7169,7169
ABC,102139331,102146468,102139331,102144007,102208293,102144007,7137,64286,64286
ABC,102144007,102211055,102144007,102146428,102213377,102146428,67048,66949,67048
ABC,102146468,102214814,102146468,102208293,102222781,102208293,68346,14488,68346
ABC,102211055,102223222,102211055,102213377,102223900,102213377,12167,10523,12167
ABC,102214814,102223918,102214814,102222780,102248038,102222780,9104,25258,25258
ABC,102222780,102248920,102222780,102223900,102250997,102223900,26140,27097,27097
ABC,102223918,102264472,102223918,102248038,102316446,102248038,40554,68408,68408
ABC,102248920,102316450,102248920,102250997,102318077,102250997,67530,67080,67530
ABC,102264472,102318123,102264472,102316446,102389028,102316446,53651,72582,72582
ABC,102316450,102389028,102316450,102318124,102390107,102318077,72578,72030,72578
ABC,102321762,102391077,102318123,102389029,102412805,102389029,72954,23776,72954
ABC,102389075,102415285,102389075,102390107,102415868,102390107,26210,25761,26210
ABC,102391077,102415954,102391077,102412805,102421296,102412805,24877,8491,24877
ABC,102415285,102421350,102415285,102415868,102422341,102415868,6065,6473,6473
ABC,102415954,102423951,102415954,102421296,102450670,102421296,7997,29374,29374
ABC,102421350,102451572,102421350,102422341,102451754,102422341,30222,29413,30222
ABC,102423951,102451805,102423951,102450670,102466237,102450670,27854,15567,27854
ABC,102451572,102466518,102451572,102451754,102467331,102451754,14946,15577,15577
ABC,102451805,102472257,102451805,102466237,102479892,102466237,20452,13655,20452
ABC,102466518,102479892,102466518,102467331,102502008,102467331,13374,34677,34677
ABC,102472257,102502172,102472257,102479892,102507979,102479892,29915,28087,29915
ABC,102479892,102508577,102479892,102502008,102509293,102502008,28685,7285,28685
ABC,102502172,102509337,102502172,102507979,102522555,102507979,7165,14576,14576
ABC,102508577,102522653,102508577,102509293,102523553,102509293,14076,14260,14260
ABC,102509337,102523583,102509337,102522555,102531303,102522555,14246,8748,14246
ABC,102522653,102531977,102522653,102523553,102533706,102523553,9324,10153,10153
ABC,102523583,102533880,102523583,102531303,102547470,102531303,10297,16167,16167
ABC,102531977,102548087,102531977,102533706,102549829,102533706,16110,16123,16123
ABC,102533880,102550696,102550696,102579792,102579792,102579792,16816,0,16816
ABC,102580211,102580211,102580211,102582544,102582544,102582544,0,0,0
ABC,102596149,102596149,102596149,102610788,102610788,102610788,0,0,0
ABC,102610788,102610788,102610788,102613211,102613211,102613211,0,0,0
ABC,102613453,102613453,102613453,102645958,102645958,102645958,0,0,0
ABC,102646270,102646270,102646270,102647132,102647132,102647132,0,0,0
ABC,102647337,102647337,102647337,102652172,102652172,102652172,0,0,0
ABC,102652172,102652172,102652172,102654435,102653311,102653337,0,1124,1124
ABC,102655039,102653311,102653337,102657263,102657263,102657263,1728,0,1728
ABC,102657638,102657638,102657638,102658661,102658661,102658661,0,0,0
ABC,102658794,102668259,102658794,102683592,102672601,102683592,9465,10991,10991
ABC,102683607,102683607,102683607,102683930,102683930,102683930,0,0,0
ABC,102684015,102684015,102684015,102705822,102705822,102705822,0,0,0
ABC,102705915,102705915,102705915,102706612,102706612,102706612,0,0,0
ABC,102707487,102707487,102707487,102712949,102712949,102712949,0,0,0
ABC,102713118,102713118,102713118,102719312,102719312,102719312,0,0,0
ABC,102719312,102719312,102719312,102782786,102782786,102782786,0,0,0
ABC,102784642,102784642,102784642,102790446,102790446,102790446,0,0,0
ABC,102791096,102791096,102791096,102815081,102815081,102815081,0,0,0
ABC,102817283,102817283,102817283,102817895,102817895,102817895,0,0,0
ABC,102818208,102818208,102818208,102858249,102854025,102854025,0,4224,4224
ABC,102858268,102854235,102854235,102858774,102858774,102858774,4033,0,4033
ABC,102862287,102862287,102862287,102864872,102864872,102864872,0,0,0
ABC,102864875,102864875,102864875,102866121,102866121,102866121,0,0,0
ABC,102866393,102866393,102866393,102869189,102869189,102869189,0,0,0
ABC,102870158,102870158,102870158,102871464,102871464,102871464,0,0,0
ABC,102871482,102871482,102871482,102884905,102884905,102884905,0,0,0
ABC,102885350,102885350,102885350,102886152,102886152,102886152,0,0,0
ABC,102886404,102886404,102886404,102908682,102911161,102911167,0,2485,2485
ABC,102908682,102911166,102911212,102911324,102912437,102911324,2530,1113,2530
ABC,102911331,102913119,102911331,102911488,102970566,102911488,1788,59078,59078
ABC,102911520,102971354,102911520,102912437,102973659,102912437,59834,61222,61222
ABC,102913119,102974901,102913119,102959768,102992276,102959768,61782,32508,61782
ABC,102959791,102992309,102959791,102967058,103001093,102967058,32518,34035,34035
ABC,102967822,103001146,102967822,102972246,103031558,102972246,33324,59312,59312
ABC,102973518,103032597,102973518,102973659,103033359,102973659,59079,59700,59700
AC,102974901,,102974901,102991094,,102991094,0,0,0
AC,102991660,,102991660,103001093,,103001093,0,0,0
AC,103001146,,103001146,103031558,,103031558,0,0,0
AC,103032597,,103032597,103037449,,103033359,0,4090,4090
ABC,103038184,103033641,103033641,103278036,103241030,103241030,4543,37006,37006
ABC,103278036,103278036,103278036,103279692,103279692,103279692,0,0,0
ABC,103282057,103282057,103282057,103383986,103383986,103383986,0,0,0
ABC,103384524,103384524,103384524,103384945,103384945,103384945,0,0,0
ABC,103395336,103395336,103395336,103506178,103506178,103506178,0,0,0
ABC,103506995,103506995,103506995,103507528,103507528,103507528,0,0,0
ABC,103507543,103508009,103508009,103511266,103508337,103508337,466,2929,2929
ABC,103515445,103507543,103507543,103515964,103507978,103507978,7902,7986,7986
ABC,103515970,103508502,103508502,103526553,103526553,103526553,7468,0,7468
ABC,103526757,103526757,103526757,103527937,103527937,103527937,0,0,0
ABC,103527959,103527959,103527959,103530915,103530915,103530915,0,0,0
ABC,103530958,103530958,103530958,103532032,103532032,103532032,0,0,0
ABC,103534844,103534844,103534844,103556424,103556424,103556424,0,0,0
ABC,103556451,103556451,103556451,103557455,103557455,103557455,0,0,0
ABC,103558819,103558819,103558819,103572624,103572624,103572624,0,0,0
ABC,103572656,103572656,103572656,103575099,103575099,103575099,0,0,0
ABC,103575616,103575616,103575616,103578885,103578885,103578885,0,0,0
ABC,103578892,103578892,103578892,103584639,103584639,103584639,0,0,0
ABC,103588569,103588569,103588569,103604520,103604689,103604520,0,169,169
ABC,103604538,103605280,103604538,103605451,103605451,103605451,742,0,742
ABC,103606074,103607997,103606074,103610278,103610277,103610278,1923,1,1923
ABC,103610472,103610277,103610472,103613781,103613781,103613781,195,0,195
ABC,103614050,103614050,103614050,103617167,103617167,103617167,0,0,0
ABC,103617444,103617444,103617444,103618315,103618315,103618315,0,0,0
ABC,103618520,103618520,103618520,103624233,103624234,103624233,0,1,1
ABC,103624233,103625223,103624233,103625974,103625974,103625974,990,0,990
ABC,103626168,103626168,103626168,103747997,103747997,103747997,0,0,0
ABC,103748130,103748130,103748130,103749163,103749163,103749163,0,0,0
ABC,103752064,103752064,103752064,103778241,103789246,103789246,0,11005,11005
ABC,103789244,103789292,103789292,103789942,103790824,103789942,48,882,882
ABC,103790540,103790824,103790540,103893615,103893615,103893615,284,0,284
ABC,103893755,103893755,103893755,103895978,103895978,103895978,0,0,0
ABC,103897177,103897177,103897177,103925665,103925665,103925665,0,0,0
ABC,103926750,103926750,103926750,103936523,103936523,103936523,0,0,0
ABC,103937127,103937127,103937127,103941114,103941114,103941114,0,0,0
ABC,103942197,103942197,103942197,103942555,103942555,103942555,0,0,0
ABC,103942940,103942940,103942940,103948750,103948750,103948750,0,0,0
ABC,103948852,103948852,103948852,103949860,103949860,103949860,0,0,0
ABC,103950046,103950046,103950046,103967078,103967078,103967078,0,0,0
ABC,103967946,103967946,103967946,103976847,103976847,103976847,0,0,0
ABC,103983903,103983903,103983903,104001902,104016335,104001758,0,14577,14577
ABC,104003618,104016707,104001776,104005569,104017057,104005569,14931,11488,14931
ABC,104005571,104017327,104005571,104016335,104063388,104016335,11756,47053,47053
ABC,104016707,104063396,104016707,104017057,104064366,104017057,46689,47309,47309
ABC,104017327,104065051,104017327,104063388,104149005,104063388,47724,85617,85617
ABC,104063396,104149008,104063396,104064366,104149964,104064366,85612,85598,85612
AC,104065051,,104065051,104149005,,104149005,0,0,0
AC,104149008,,104149008,104149964,,104149964,0,0,0
ABC,104150152,104150152,104150152,104257116,104257116,104257116,0,0,0
ABC,104257465,104257465,104257465,104260665,104264093,104260665,0,3428,3428
ABC,104260677,104264093,104260677,104260885,104270405,104260885,3416,9520,9520
ABC,104261282,104270810,104261282,104264093,104284550,104264093,9528,20457,20457
ABC,104264093,104284625,104264093,104270405,104285135,104270405,20532,14730,20532
ABC,104270810,104285866,104270810,104284550,104286379,104284550,15056,1829,15056
ABC,104284625,104287343,104284625,104285135,104296669,104285135,2718,11534,11534
ABC,104285866,104296669,104285866,104286379,104299497,104286379,10803,13118,13118
AC,104287343,,104287343,104296670,,104296670,0,0,0
ABC,104297049,104299497,104299497,104388126,104406645,104406645,2448,18519,18519
ABC,104392462,104407141,104407141,104406645,104407581,104407581,14679,936,14679
ABC,104408468,104408468,104408468,104527136,104518744,104518744,0,8392,8392
ABC,104527608,104527608,104527608,104529074,104529074,104529074,0,0,0
ABC,104529108,104529108,104529108,104530894,104530894,104530894,0,0,0
ABC,104540490,104540490,104540490,104545395,104545395,104545395,0,0,0
ABC,104546054,104546054,104546054,104559894,104559835,104559894,0,59,59
ABC,104562284,104559866,104562284,104564280,104564280,104564280,2418,0,2418
ABC,104565375,104565375,104565375,104601023,104601023,104601023,0,0,0
ABC,104601056,104601056,104601056,104603316,104603316,104603316,0,0,0
ABC,104603351,104603351,104603351,104610943,104610943,104610943,0,0,0
ABC,104611072,104611072,104611072,104611461,104611461,104611461,0,0,0
AB,104612035,104612035,,105030599,105030599,,0,0,0
ABC,105030601,105030601,105030601,105031451,105031451,105031451,0,0,0
ABC,105032238,105032238,105032238,105092259,105092259,105092259,0,0,0
ABC,105092311,105092311,105092311,105096467,105096467,105096467,0,0,0
ABC,105096975,105096975,105096975,105116754,105116754,105116754,0,0,0
ABC,105117050,105117050,105117050,105117121,105117121,105117121,0,0,0
ABC,105118644,105118644,105118644,105212684,105212684,105212684,0,0,0
ABC,105215268,105215268,105215268,105215689,105215689,105215689,0,0,0
ABC,105216566,105216566,105216566,105224438,105224438,105224438,0,0,0
ABC,105224438,105224438,105224438,105225729,105225729,105225729,0,0,0
ABC,105225751,105225751,105225751,105226080,105249254,105226080,0,23174,23174
ABC,105226301,105249257,105226301,105227104,105250504,105227104,22956,23400,23400
AC,105227244,,105227244,105249254,,105249254,0,0,0
AC,105249257,,105249257,105250504,,105250504,0,0,0
ABC,105250777,105250777,105250777,105411792,105411792,105411792,0,0,0
ABC,105416377,105416377,105416377,105416641,105416626,105416626,0,15,15
ABC,105416656,105416639,105416639,105439340,105439340,105439340,17,0,17
ABC,105439346,105439346,105439346,105443021,105443021,105443021,0,0,0
ABC,105445146,105445146,105445146,105480870,105480785,105480870,0,85,85
ABC,105481054,105480801,105481054,105482026,105482026,105482026,253,0,253
ABC,105482117,105482117,105482117,105484312,105484312,105484312,0,0,0
ABC,105484345,105484345,105484345,105485129,105485129,105485129,0,0,0
ABC,105485429,105485429,105485429,105488614,105488614,105488614,0,0,0
ABC,105489698,105489698,105489698,105490325,105490325,105490325,0,0,0
ABC,105490473,105490473,105490473,105491353,105491966,105491353,0,613,613
ABC,105491964,105491994,105491964,105504248,105504248,105504248,30,0,30
ABC,105505028,105505028,105505028,105553373,105553373,105553373,0,0,0
ABC,105553915,105553915,105553915,105555743,105555743,105555743,0,0,0
ABC,105555798,105555798,105555798,105572918,105572918,105572918,0,0,0
ABC,105573108,105573108,105573108,105577306,105584170,105584170,0,6864,6864
ABC,105578197,105586321,105586321,105583604,105599717,105599717,8124,16113,16113
ABC,105583903,105600707,105600707,105584170,105601336,105601336,16804,17166,17166
ABC,105586321,105601376,105601376,105599717,105607406,105607406,15055,7689,15055
ABC,105600707,105607423,105607423,105601336,105607805,105607805,6716,6469,6716
ABC,105601376,105609412,105609412,105607406,105617979,105617979,8036,10573,10573
ABC,105607423,105619453,105619453,105607805,105624337,105624337,12030,16532,16532
ABC,105609412,105625168,105625168,105617979,105634061,105634061,15756,16082,16082
ABC,105619453,105634067,105634067,105624337,105635504,105635504,14614,11167,14614
ABC,105625168,105635585,105635585,105634061,105640534,105640534,10417,6473,10417
ABC,105634067,105640627,105640627,105635504,105641365,105641365,6560,5861,6560
ABC,105635585,105642115,105642115,105640534,105646467,105646467,6530,5933,6530
ABC,105640627,105646474,105646474,105641365,105647326,105647326,5847,5961,5961
ABC,105642115,105647380,105647380,105646475,105662999,105662999,5265,16524,16524
ABC,105646483,105663313,105663313,105647326,105669043,105669043,16830,21717,21717
ABC,105647380,105673377,105673377,105662999,105676496,105676496,25997,13497,25997
ABC,105663313,105676586,105676586,105669043,105676987,105677579,13273,8536,13273
ABC,105673377,105677578,105677579,105676496,105692548,105692548,4202,16052,16052
ABC,105676586,105692754,105692754,105677579,105693628,105693628,16168,16049,16168
ABC,105677579,105693905,105693905,105692548,105697758,105697758,16326,5210,16326
ABC,105692754,105698158,105698158,105693628,105719628,105705213,5404,26000,26000
ABC,105693905,105719872,105705213,105697758,105747228,105713000,25967,49470,49470
ABC,105698158,105747383,105713000,105720186,105748141,105719628,49225,28513,49225
ABC,105720467,105749295,105719872,105747228,105754955,105747228,29423,7727,29423
ABC,105747383,105754977,105747383,105748141,105757550,105748141,7594,9409,9409
ABC,105749295,105757775,105749295,105754955,105767311,105754955,8480,12356,12356
ABC,105754977,105768108,105754977,105755752,105768934,105755752,13131,13182,13182
AC,105757527,,105757527,105760598,,105760598,0,0,0
AC,105760668,,105760668,105762770,,105762770,0,0,0
AC,105763074,,105763074,105767311,,105767311,0,0,0
AC,105768108,,105768108,105768934,,105768934,0,0,0
BC,,103242131,103242131,,103253783,103253783,0,0,0
BC,,103254313,103254313,,103278036,103278036,0,0,0
BC,,104518744,104518744,,104519236,104519236,0,0,0
BC,,104519414,104519414,,104527136,104527136,0,0,0
