seqnames	start	end	width	strand	seg_group	mean_meth	is_promoter	gene_id	tx_name	n_promoters	promoters_per_mb
1	105452687	105644110	191424	*	1	0.550204378138438	TRUE		ENSSSAT00000192982;ENSSSAT00000207224;ENSSSAT00000159876;ENSSSAT00000228968;ENSSSAT00000159907;ENSSSAT00000199334;ENSSSAT00000191541;ENSSSAT00000202274;ENSSSAT00000158601;ENSSSAT00000243744;ENSSSAT00000072521;ENSSSAT00000182962;ENSSSAT00000212926;ENSSSAT00000216519;ENSSSAT00000226374;ENSSSAT00000173028;ENSSSAT00000232649;ENSSSAT00000243809	18	94.0320962888666
1	105644110	107341670	1697561	*	2	0.903443853055713	TRUE		ENSSSAT00000182154;ENSSSAT00000202555;ENSSSAT00000002491;ENSSSAT00000216013;ENSSSAT00000210762;ENSSSAT00000237102;ENSSSAT00000191365;ENSSSAT00000215373;ENSSSAT00000163805;ENSSSAT00000195338;ENSSSAT00000161703;ENSSSAT00000002586;ENSSSAT00000222502;ENSSSAT00000206755;ENSSSAT00000179074;ENSSSAT00000182791;ENSSSAT00000241719;ENSSSAT00000203209;ENSSSAT00000245652;ENSSSAT00000217109;ENSSSAT00000179275;ENSSSAT00000233997;ENSSSAT00000162670;ENSSSAT00000201959;ENSSSAT00000165497;ENSSSAT00000207019;ENSSSAT00000230111;ENSSSAT00000247768;ENSSSAT00000160313;ENSSSAT00000194114;ENSSSAT00000201100;ENSSSAT00000213741;ENSSSAT00000190712;ENSSSAT00000208854;ENSSSAT00000206706;ENSSSAT00000176405;ENSSSAT00000194393;ENSSSAT00000002504;ENSSSAT00000231135;ENSSSAT00000229820;ENSSSAT00000166985;ENSSSAT00000100142;ENSSSAT00000195889;ENSSSAT00000208623;ENSSSAT00000174929;ENSSSAT00000072652;ENSSSAT00000224168;ENSSSAT00000235571;ENSSSAT00000222496;ENSSSAT00000179054;ENSSSAT00000245762;ENSSSAT00000210412;ENSSSAT00000230125;ENSSSAT00000217988;ENSSSAT00000167884;ENSSSAT00000236223;ENSSSAT00000081945;ENSSSAT00000081941;ENSSSAT00000014330;ENSSSAT00000251626;ENSSSAT00000243535;ENSSSAT00000172719;ENSSSAT00000191477;ENSSSAT00000192432;ENSSSAT00000218484;ENSSSAT00000248820;ENSSSAT00000239147;ENSSSAT00000172819;ENSSSAT00000248595;ENSSSAT00000171736;ENSSSAT00000178937	71	41.8247120427484
1	107342169	107351740	9572	*	1	0.567378527741327	FALSE			0	0
1	107351756	107352482	727	*	1	0.746267387846228	FALSE			0	0
1	107352530	107368396	15867	*	1	0.549984319176879	FALSE			0	0
1	107368446	110184472	2816027	*	2	0.89347300029854	TRUE		ENSSSAT00000000268;ENSSSAT00000018778;ENSSSAT00000208260;ENSSSAT00000213159;ENSSSAT00000214175;ENSSSAT00000217453;ENSSSAT00000254102;ENSSSAT00000210749;ENSSSAT00000220694;ENSSSAT00000228220;ENSSSAT00000222955;ENSSSAT00000159309;ENSSSAT00000246825;ENSSSAT00000078420;ENSSSAT00000160601;ENSSSAT00000203183;ENSSSAT00000206245;ENSSSAT00000213453;ENSSSAT00000175770;ENSSSAT00000254403;ENSSSAT00000159701;ENSSSAT00000166136;ENSSSAT00000217790;ENSSSAT00000228232;ENSSSAT00000190520;ENSSSAT00000212484;ENSSSAT00000173613;ENSSSAT00000231338;ENSSSAT00000178737;ENSSSAT00000241197;ENSSSAT00000215180;ENSSSAT00000181663;ENSSSAT00000228634;ENSSSAT00000251649;ENSSSAT00000198512;ENSSSAT00000171266;ENSSSAT00000167078;ENSSSAT00000248457;ENSSSAT00000199063;ENSSSAT00000231428;ENSSSAT00000192162;ENSSSAT00000208691;ENSSSAT00000249595;ENSSSAT00000223257;ENSSSAT00000168862;ENSSSAT00000036240;ENSSSAT00000093895;ENSSSAT00000102162;ENSSSAT00000000256;ENSSSAT00000188914;ENSSSAT00000099046;ENSSSAT00000096048;ENSSSAT00000000261;ENSSSAT00000167921;ENSSSAT00000163806;ENSSSAT00000182303;ENSSSAT00000236482;ENSSSAT00000240020;ENSSSAT00000167345;ENSSSAT00000219359;ENSSSAT00000055003;ENSSSAT00000205395;ENSSSAT00000209604;ENSSSAT00000172105;ENSSSAT00000191684;ENSSSAT00000199586;ENSSSAT00000250094;ENSSSAT00000161935;ENSSSAT00000210962;ENSSSAT00000224694;ENSSSAT00000230276;ENSSSAT00000183487;ENSSSAT00000249908;ENSSSAT00000188190;ENSSSAT00000233925;ENSSSAT00000191597;ENSSSAT00000206420;ENSSSAT00000231541;ENSSSAT00000252473;ENSSSAT00000243579;ENSSSAT00000211317;ENSSSAT00000235615;ENSSSAT00000247509;ENSSSAT00000162102;ENSSSAT00000235768;ENSSSAT00000186336;ENSSSAT00000221164;ENSSSAT00000167493;ENSSSAT00000022868;ENSSSAT00000224961	90	31.9599208388272
1	110228973	110256504	27532	*	1	0.350390785684903	TRUE		ENSSSAT00000188233;ENSSSAT00000165377;ENSSSAT00000182885;ENSSSAT00000203761;ENSSSAT00000221075;ENSSSAT00000183558;ENSSSAT00000163332	7	254.249600464914
1	110256504	111977873	1721370	*	2	0.906805903071125	TRUE		ENSSSAT00000067910;ENSSSAT00000068002;ENSSSAT00000168724;ENSSSAT00000174344;ENSSSAT00000177996;ENSSSAT00000178302;ENSSSAT00000183757;ENSSSAT00000204505;ENSSSAT00000230097;ENSSSAT00000222258;ENSSSAT00000212107;ENSSSAT00000203210;ENSSSAT00000247576;ENSSSAT00000253129;ENSSSAT00000184761;ENSSSAT00000068574;ENSSSAT00000034071;ENSSSAT00000000451;ENSSSAT00000252889;ENSSSAT00000209238;ENSSSAT00000181319;ENSSSAT00000220578;ENSSSAT00000196413;ENSSSAT00000163211;ENSSSAT00000178190;ENSSSAT00000161733;ENSSSAT00000187745;ENSSSAT00000160793;ENSSSAT00000171403;ENSSSAT00000242769;ENSSSAT00000183902;ENSSSAT00000251956;ENSSSAT00000231106;ENSSSAT00000249272;ENSSSAT00000174658;ENSSSAT00000184825;ENSSSAT00000168387;ENSSSAT00000240213;ENSSSAT00000206481;ENSSSAT00000009810;ENSSSAT00000213552;ENSSSAT00000044593;ENSSSAT00000037446;ENSSSAT00000045157;ENSSSAT00000044518;ENSSSAT00000091739;ENSSSAT00000045197;ENSSSAT00000042872;ENSSSAT00000209870;ENSSSAT00000013095;ENSSSAT00000162254;ENSSSAT00000000431;ENSSSAT00000239389;ENSSSAT00000072385;ENSSSAT00000029334;ENSSSAT00000195539;ENSSSAT00000087114;ENSSSAT00000072327;ENSSSAT00000000561;ENSSSAT00000000536;ENSSSAT00000252738;ENSSSAT00000000503;ENSSSAT00000038750;ENSSSAT00000254993;ENSSSAT00000179369;ENSSSAT00000241992;ENSSSAT00000254837;ENSSSAT00000014266;ENSSSAT00000236743;ENSSSAT00000250617;ENSSSAT00000188606;ENSSSAT00000166001;ENSSSAT00000195147;ENSSSAT00000029926;ENSSSAT00000022371;ENSSSAT00000208252;ENSSSAT00000178787;ENSSSAT00000191163;ENSSSAT00000231677;ENSSSAT00000231976;ENSSSAT00000171538;ENSSSAT00000217334;ENSSSAT00000237207;ENSSSAT00000245937;ENSSSAT00000221464;ENSSSAT00000241699;ENSSSAT00000227793;ENSSSAT00000165332;ENSSSAT00000191464;ENSSSAT00000225408;ENSSSAT00000186740;ENSSSAT00000229665	92	53.4458018903548
1	112040092	112451724	411633	*	1	0.598726543923912	TRUE		ENSSSAT00000236463	1	2.42934847303302
1	112525189	115770855	3245667	*	2	0.928661645723712	TRUE		ENSSSAT00000171976;ENSSSAT00000200977;ENSSSAT00000229536;ENSSSAT00000175566;ENSSSAT00000198422;ENSSSAT00000239343;ENSSSAT00000151436;ENSSSAT00000205095;ENSSSAT00000242400;ENSSSAT00000151381;ENSSSAT00000254168;ENSSSAT00000216975;ENSSSAT00000246657;ENSSSAT00000164173;ENSSSAT00000190214;ENSSSAT00000248075;ENSSSAT00000163548;ENSSSAT00000202328;ENSSSAT00000162872;ENSSSAT00000187086;ENSSSAT00000199165;ENSSSAT00000244058;ENSSSAT00000234020;ENSSSAT00000174993;ENSSSAT00000241405;ENSSSAT00000197966;ENSSSAT00000219166;ENSSSAT00000246209;ENSSSAT00000186306;ENSSSAT00000158251;ENSSSAT00000165233;ENSSSAT00000213288;ENSSSAT00000187817;ENSSSAT00000198536;ENSSSAT00000248719;ENSSSAT00000159826;ENSSSAT00000025116;ENSSSAT00000027576;ENSSSAT00000027392;ENSSSAT00000202381;ENSSSAT00000251951;ENSSSAT00000025703;ENSSSAT00000026431;ENSSSAT00000097005;ENSSSAT00000186561;ENSSSAT00000232555;ENSSSAT00000159901;ENSSSAT00000211077;ENSSSAT00000175092;ENSSSAT00000159010;ENSSSAT00000163849;ENSSSAT00000222489;ENSSSAT00000247259;ENSSSAT00000251248;ENSSSAT00000162693;ENSSSAT00000252801;ENSSSAT00000188993;ENSSSAT00000212724;ENSSSAT00000206351;ENSSSAT00000205005;ENSSSAT00000174768;ENSSSAT00000234963;ENSSSAT00000211444;ENSSSAT00000252724;ENSSSAT00000076594;ENSSSAT00000076697;ENSSSAT00000228741;ENSSSAT00000164566;ENSSSAT00000226434;ENSSSAT00000065919;ENSSSAT00000076573;ENSSSAT00000076563;ENSSSAT00000207672;ENSSSAT00000224794;ENSSSAT00000211945;ENSSSAT00000172109;ENSSSAT00000225156;ENSSSAT00000245153;ENSSSAT00000193312;ENSSSAT00000179492;ENSSSAT00000243964;ENSSSAT00000158868;ENSSSAT00000223245;ENSSSAT00000000249;ENSSSAT00000193047;ENSSSAT00000205769;ENSSSAT00000209027;ENSSSAT00000165267;ENSSSAT00000215536;ENSSSAT00000215632;ENSSSAT00000173258;ENSSSAT00000212698;ENSSSAT00000239613;ENSSSAT00000249031;ENSSSAT00000224234;ENSSSAT00000201475;ENSSSAT00000237236;ENSSSAT00000057397;ENSSSAT00000158761;ENSSSAT00000168139;ENSSSAT00000178839;ENSSSAT00000204538;ENSSSAT00000201774;ENSSSAT00000240414;ENSSSAT00000214391;ENSSSAT00000233901;ENSSSAT00000212766;ENSSSAT00000234747;ENSSSAT00000248501;ENSSSAT00000198364;ENSSSAT00000236882;ENSSSAT00000165149;ENSSSAT00000176232;ENSSSAT00000210480;ENSSSAT00000214683;ENSSSAT00000196326;ENSSSAT00000218229;ENSSSAT00000203407;ENSSSAT00000216930;ENSSSAT00000235853;ENSSSAT00000240751;ENSSSAT00000188954;ENSSSAT00000237794;ENSSSAT00000249998;ENSSSAT00000243528;ENSSSAT00000232572;ENSSSAT00000096680;ENSSSAT00000188864;ENSSSAT00000218527;ENSSSAT00000169936;ENSSSAT00000227499;ENSSSAT00000157758;ENSSSAT00000201916;ENSSSAT00000180511;ENSSSAT00000223079;ENSSSAT00000208709;ENSSSAT00000214263;ENSSSAT00000170621;ENSSSAT00000195430;ENSSSAT00000165827;ENSSSAT00000229876;ENSSSAT00000238574;ENSSSAT00000216112;ENSSSAT00000197990;ENSSSAT00000249844;ENSSSAT00000171829;ENSSSAT00000173377;ENSSSAT00000188082;ENSSSAT00000211416;ENSSSAT00000171029;ENSSSAT00000232636	151	46.5235651100375
1	115770877	115802223	31347	*	1	0.494689355417477	TRUE		ENSSSAT00000169814;ENSSSAT00000158484;ENSSSAT00000195962;ENSSSAT00000209003;ENSSSAT00000222582;ENSSSAT00000217320	6	191.405876160398
1	115802267	115807151	4885	*	1	0.672090231066947	FALSE			0	0
1	115807195	115828033	20839	*	1	0.497398788891305	TRUE		ENSSSAT00000163409	1	47.9869475502663
1	115898319	122887538	6989220	*	2	0.896542189640566	TRUE		ENSSSAT00000219384;ENSSSAT00000245205;ENSSSAT00000199312;ENSSSAT00000246128;ENSSSAT00000207789;ENSSSAT00000211787;ENSSSAT00000159024;ENSSSAT00000211744;ENSSSAT00000185194;ENSSSAT00000217726;ENSSSAT00000183125;ENSSSAT00000198181;ENSSSAT00000207683;ENSSSAT00000230855;ENSSSAT00000172067;ENSSSAT00000191783;ENSSSAT00000234899;ENSSSAT00000241619;ENSSSAT00000166546;ENSSSAT00000170871;ENSSSAT00000240637;ENSSSAT00000000954;ENSSSAT00000000913;ENSSSAT00000001720;ENSSSAT00000001732;ENSSSAT00000001762;ENSSSAT00000001751;ENSSSAT00000022853;ENSSSAT00000002424;ENSSSAT00000174665;ENSSSAT00000166276;ENSSSAT00000221959;ENSSSAT00000159455;ENSSSAT00000211895;ENSSSAT00000181687;ENSSSAT00000187834;ENSSSAT00000161926;ENSSSAT00000164860;ENSSSAT00000119280;ENSSSAT00000162889;ENSSSAT00000221740;ENSSSAT00000098247;ENSSSAT00000002571;ENSSSAT00000086051;ENSSSAT00000085778;ENSSSAT00000002645;ENSSSAT00000142986;ENSSSAT00000228703;ENSSSAT00000142874;ENSSSAT00000165286;ENSSSAT00000244421;ENSSSAT00000235102;ENSSSAT00000176029;ENSSSAT00000232372;ENSSSAT00000237505;ENSSSAT00000192395;ENSSSAT00000216145;ENSSSAT00000178320;ENSSSAT00000064424;ENSSSAT00000231330;ENSSSAT00000237995;ENSSSAT00000217382;ENSSSAT00000200743;ENSSSAT00000222775;ENSSSAT00000227090;ENSSSAT00000231267;ENSSSAT00000239524;ENSSSAT00000243495;ENSSSAT00000248736;ENSSSAT00000202854;ENSSSAT00000109121;ENSSSAT00000173558;ENSSSAT00000215871;ENSSSAT00000230834;ENSSSAT00000242637;ENSSSAT00000208727;ENSSSAT00000184193;ENSSSAT00000170673;ENSSSAT00000000230;ENSSSAT00000161148;ENSSSAT00000110862;ENSSSAT00000000219;ENSSSAT00000000206;ENSSSAT00000000213;ENSSSAT00000228773;ENSSSAT00000110903;ENSSSAT00000110920;ENSSSAT00000048727;ENSSSAT00000048536;ENSSSAT00000249163;ENSSSAT00000046155;ENSSSAT00000045975;ENSSSAT00000167670;ENSSSAT00000181652;ENSSSAT00000206952;ENSSSAT00000207732;ENSSSAT00000232612;ENSSSAT00000210482;ENSSSAT00000197749;ENSSSAT00000189411;ENSSSAT00000041000;ENSSSAT00000041045;ENSSSAT00000209240;ENSSSAT00000211869;ENSSSAT00000191681;ENSSSAT00000222114;ENSSSAT00000185003;ENSSSAT00000217165;ENSSSAT00000156749;ENSSSAT00000173235;ENSSSAT00000182575;ENSSSAT00000162637;ENSSSAT00000176151;ENSSSAT00000039514;ENSSSAT00000039448;ENSSSAT00000221196;ENSSSAT00000252562;ENSSSAT00000207318;ENSSSAT00000247711;ENSSSAT00000163161;ENSSSAT00000001554;ENSSSAT00000001531;ENSSSAT00000001545;ENSSSAT00000193908;ENSSSAT00000097223;ENSSSAT00000203371;ENSSSAT00000000394;ENSSSAT00000161161;ENSSSAT00000205422;ENSSSAT00000240578;ENSSSAT00000181966;ENSSSAT00000210757;ENSSSAT00000162458;ENSSSAT00000099992;ENSSSAT00000210759;ENSSSAT00000253532;ENSSSAT00000233643;ENSSSAT00000174406;ENSSSAT00000168747;ENSSSAT00000205848;ENSSSAT00000234824;ENSSSAT00000250873;ENSSSAT00000189191;ENSSSAT00000230819;ENSSSAT00000208052;ENSSSAT00000209425;ENSSSAT00000195831;ENSSSAT00000246868;ENSSSAT00000191729;ENSSSAT00000207507;ENSSSAT00000236113;ENSSSAT00000119449;ENSSSAT00000119407;ENSSSAT00000235601;ENSSSAT00000119277;ENSSSAT00000158015;ENSSSAT00000172450;ENSSSAT00000218331;ENSSSAT00000225331;ENSSSAT00000158395;ENSSSAT00000056798;ENSSSAT00000245444;ENSSSAT00000215877;ENSSSAT00000183786;ENSSSAT00000206183;ENSSSAT00000199660;ENSSSAT00000234597;ENSSSAT00000194143;ENSSSAT00000057579;ENSSSAT00000038375;ENSSSAT00000057393;ENSSSAT00000251333;ENSSSAT00000167183;ENSSSAT00000196651;ENSSSAT00000228035;ENSSSAT00000252814;ENSSSAT00000150980;ENSSSAT00000087596;ENSSSAT00000001109;ENSSSAT00000001117;ENSSSAT00000151179;ENSSSAT00000047624;ENSSSAT00000047953;ENSSSAT00000048133;ENSSSAT00000223498;ENSSSAT00000047886;ENSSSAT00000048015;ENSSSAT00000048052;ENSSSAT00000041251;ENSSSAT00000162341;ENSSSAT00000253620;ENSSSAT00000160092;ENSSSAT00000215305;ENSSSAT00000164072;ENSSSAT00000210264;ENSSSAT00000206748;ENSSSAT00000246752;ENSSSAT00000226834;ENSSSAT00000251851;ENSSSAT00000248713;ENSSSAT00000192596;ENSSSAT00000170327;ENSSSAT00000040341;ENSSSAT00000161841;ENSSSAT00000218334;ENSSSAT00000039861;ENSSSAT00000192682;ENSSSAT00000133475;ENSSSAT00000186722;ENSSSAT00000216831;ENSSSAT00000038548;ENSSSAT00000194833;ENSSSAT00000038336;ENSSSAT00000038929;ENSSSAT00000039319;ENSSSAT00000205613;ENSSSAT00000031828;ENSSSAT00000032101;ENSSSAT00000032025;ENSSSAT00000213567;ENSSSAT00000030448;ENSSSAT00000031669;ENSSSAT00000029526;ENSSSAT00000029905;ENSSSAT00000031419;ENSSSAT00000030500;ENSSSAT00000031524;ENSSSAT00000029616;ENSSSAT00000029676;ENSSSAT00000183845;ENSSSAT00000162055;ENSSSAT00000001609;ENSSSAT00000227137;ENSSSAT00000001586;ENSSSAT00000220339;ENSSSAT00000236418;ENSSSAT00000001623;ENSSSAT00000182219;ENSSSAT00000000290;ENSSSAT00000001137;ENSSSAT00000001143;ENSSSAT00000240848;ENSSSAT00000216567;ENSSSAT00000247667;ENSSSAT00000062217;ENSSSAT00000173419;ENSSSAT00000194029;ENSSSAT00000236404;ENSSSAT00000062321;ENSSSAT00000061944;ENSSSAT00000181833;ENSSSAT00000202061;ENSSSAT00000173561;ENSSSAT00000227722;ENSSSAT00000205538;ENSSSAT00000214761	256	36.6278354380031
1	122902498	122941760	39263	*	1	0.652868687769452	TRUE		ENSSSAT00000252509	1	25.4692713241474
1	122981173	127871696	4890524	*	2	0.935748919248435	TRUE		ENSSSAT00000235773;ENSSSAT00000244272;ENSSSAT00000253639;ENSSSAT00000212704;ENSSSAT00000242772;ENSSSAT00000202008;ENSSSAT00000002715;ENSSSAT00000177815;ENSSSAT00000002708;ENSSSAT00000004862;ENSSSAT00000004750;ENSSSAT00000004591;ENSSSAT00000004616;ENSSSAT00000004777;ENSSSAT00000158098;ENSSSAT00000004715;ENSSSAT00000004658;ENSSSAT00000004768;ENSSSAT00000006745;ENSSSAT00000165011;ENSSSAT00000006374;ENSSSAT00000006612;ENSSSAT00000006643;ENSSSAT00000006721;ENSSSAT00000006784;ENSSSAT00000006793;ENSSSAT00000234170;ENSSSAT00000006246;ENSSSAT00000180044;ENSSSAT00000006980;ENSSSAT00000181938;ENSSSAT00000007000;ENSSSAT00000186425;ENSSSAT00000009868;ENSSSAT00000009841;ENSSSAT00000157121;ENSSSAT00000009917;ENSSSAT00000202216;ENSSSAT00000012178;ENSSSAT00000205325;ENSSSAT00000254990;ENSSSAT00000181881;ENSSSAT00000197356;ENSSSAT00000163216;ENSSSAT00000198703;ENSSSAT00000246725;ENSSSAT00000223734;ENSSSAT00000245790;ENSSSAT00000201534;ENSSSAT00000180459;ENSSSAT00000222960;ENSSSAT00000199811;ENSSSAT00000156785;ENSSSAT00000023791;ENSSSAT00000058002;ENSSSAT00000212428;ENSSSAT00000226193;ENSSSAT00000166510;ENSSSAT00000234656;ENSSSAT00000173754;ENSSSAT00000061410;ENSSSAT00000061677;ENSSSAT00000061711;ENSSSAT00000215797;ENSSSAT00000162828;ENSSSAT00000160312;ENSSSAT00000237152;ENSSSAT00000079014;ENSSSAT00000214820;ENSSSAT00000234040;ENSSSAT00000198260;ENSSSAT00000237993;ENSSSAT00000245340;ENSSSAT00000191387;ENSSSAT00000212519;ENSSSAT00000207951;ENSSSAT00000246737;ENSSSAT00000224820;ENSSSAT00000208928;ENSSSAT00000052223;ENSSSAT00000249906;ENSSSAT00000230040;ENSSSAT00000206281;ENSSSAT00000059638;ENSSSAT00000059690;ENSSSAT00000059807;ENSSSAT00000059767;ENSSSAT00000059783;ENSSSAT00000059819;ENSSSAT00000065631;ENSSSAT00000065658;ENSSSAT00000065667;ENSSSAT00000065715;ENSSSAT00000065693;ENSSSAT00000076593;ENSSSAT00000234242;ENSSSAT00000077163;ENSSSAT00000077360;ENSSSAT00000076220;ENSSSAT00000086415;ENSSSAT00000086428;ENSSSAT00000087290;ENSSSAT00000087489;ENSSSAT00000252127;ENSSSAT00000087625;ENSSSAT00000085652;ENSSSAT00000086387;ENSSSAT00000086150;ENSSSAT00000087617;ENSSSAT00000176485;ENSSSAT00000190550;ENSSSAT00000203065;ENSSSAT00000208002;ENSSSAT00000160424;ENSSSAT00000232272;ENSSSAT00000233225;ENSSSAT00000226860;ENSSSAT00000195302;ENSSSAT00000192673;ENSSSAT00000209203;ENSSSAT00000002842;ENSSSAT00000002848;ENSSSAT00000084416;ENSSSAT00000084433;ENSSSAT00000182037;ENSSSAT00000210447;ENSSSAT00000191700;ENSSSAT00000202995;ENSSSAT00000218736;ENSSSAT00000002870;ENSSSAT00000203720;ENSSSAT00000006846;ENSSSAT00000166068;ENSSSAT00000160077;ENSSSAT00000192403;ENSSSAT00000006887;ENSSSAT00000236462;ENSSSAT00000006922;ENSSSAT00000006934;ENSSSAT00000006956;ENSSSAT00000162711;ENSSSAT00000187552;ENSSSAT00000161809;ENSSSAT00000225993;ENSSSAT00000008901;ENSSSAT00000008955;ENSSSAT00000009043;ENSSSAT00000009166;ENSSSAT00000009242;ENSSSAT00000009320;ENSSSAT00000009428;ENSSSAT00000246953;ENSSSAT00000207901;ENSSSAT00000252737;ENSSSAT00000157504;ENSSSAT00000200087;ENSSSAT00000189733;ENSSSAT00000221170;ENSSSAT00000160918;ENSSSAT00000206123;ENSSSAT00000186981;ENSSSAT00000188621;ENSSSAT00000213999;ENSSSAT00000012082;ENSSSAT00000012086;ENSSSAT00000012106;ENSSSAT00000012156;ENSSSAT00000067786;ENSSSAT00000022065;ENSSSAT00000021783;ENSSSAT00000022097;ENSSSAT00000022134;ENSSSAT00000021875;ENSSSAT00000021546;ENSSSAT00000021754;ENSSSAT00000021809;ENSSSAT00000022072;ENSSSAT00000195217;ENSSSAT00000022209;ENSSSAT00000182516;ENSSSAT00000022203;ENSSSAT00000174322;ENSSSAT00000244828;ENSSSAT00000022251;ENSSSAT00000220954;ENSSSAT00000250390;ENSSSAT00000022309;ENSSSAT00000022318;ENSSSAT00000196865;ENSSSAT00000062067;ENSSSAT00000022339;ENSSSAT00000023204;ENSSSAT00000023267;ENSSSAT00000022689;ENSSSAT00000023236;ENSSSAT00000023160;ENSSSAT00000023180;ENSSSAT00000022432;ENSSSAT00000023489;ENSSSAT00000254070;ENSSSAT00000180891;ENSSSAT00000054476;ENSSSAT00000052912;ENSSSAT00000054387;ENSSSAT00000053014;ENSSSAT00000053765;ENSSSAT00000052563;ENSSSAT00000054905;ENSSSAT00000055270;ENSSSAT00000185843;ENSSSAT00000232600;ENSSSAT00000213970;ENSSSAT00000058749;ENSSSAT00000058764;ENSSSAT00000058728;ENSSSAT00000196329;ENSSSAT00000075980;ENSSSAT00000208054;ENSSSAT00000075630;ENSSSAT00000075942;ENSSSAT00000077887;ENSSSAT00000077899;ENSSSAT00000213393;ENSSSAT00000078104;ENSSSAT00000078139;ENSSSAT00000078158;ENSSSAT00000198467;ENSSSAT00000165865;ENSSSAT00000225280;ENSSSAT00000078216;ENSSSAT00000078224;ENSSSAT00000078235;ENSSSAT00000191160;ENSSSAT00000237307;ENSSSAT00000159221;ENSSSAT00000078280;ENSSSAT00000078291;ENSSSAT00000164129;ENSSSAT00000217496;ENSSSAT00000220232;ENSSSAT00000078911;ENSSSAT00000195633;ENSSSAT00000246942;ENSSSAT00000184038;ENSSSAT00000078984;ENSSSAT00000079115;ENSSSAT00000168663;ENSSSAT00000177618;ENSSSAT00000183060;ENSSSAT00000164686;ENSSSAT00000079452;ENSSSAT00000079395;ENSSSAT00000034125;ENSSSAT00000079514;ENSSSAT00000171606;ENSSSAT00000079303;ENSSSAT00000079370;ENSSSAT00000079464;ENSSSAT00000050776;ENSSSAT00000210255;ENSSSAT00000253598;ENSSSAT00000239096;ENSSSAT00000194951;ENSSSAT00000177560;ENSSSAT00000051184;ENSSSAT00000051049;ENSSSAT00000243921;ENSSSAT00000028830;ENSSSAT00000051509;ENSSSAT00000051901;ENSSSAT00000175586;ENSSSAT00000057570;ENSSSAT00000059278;ENSSSAT00000059212;ENSSSAT00000059150;ENSSSAT00000059175;ENSSSAT00000059065;ENSSSAT00000059241;ENSSSAT00000059443;ENSSSAT00000059414;ENSSSAT00000021349;ENSSSAT00000059483;ENSSSAT00000194051;ENSSSAT00000178872;ENSSSAT00000065895;ENSSSAT00000065865;ENSSSAT00000065879;ENSSSAT00000159662;ENSSSAT00000065924;ENSSSAT00000250011;ENSSSAT00000224440;ENSSSAT00000186313;ENSSSAT00000226258;ENSSSAT00000223015;ENSSSAT00000232673;ENSSSAT00000232965;ENSSSAT00000161857;ENSSSAT00000187503;ENSSSAT00000236937;ENSSSAT00000220657;ENSSSAT00000173365;ENSSSAT00000198441;ENSSSAT00000087659	303	61.9565510771443
1	127902462	128024654	122193	*	1	0.350428921568627	TRUE		ENSSSAT00000090961;ENSSSAT00000205705;ENSSSAT00000090980;ENSSSAT00000235651;ENSSSAT00000090998	5	40.9188742399319
