seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
2,232_T1,NC_059461.1,17,94874614,5580859.6471,3550058,5584349.5841,4530,1472687,7744660,18350885,0.9212,0.9215,0.0135,0.8985,0.9152,0.9275,0.9541,0.0146,18350885,4530,0.9891
1,232_T1,NC_059462.1,10,454731,45473.1,15029.5,55088.2123,1556,2912,94530.5,133921,0.3043,0.2281,0.2271,0.0195,0.1347,0.503,0.6629,0.746,133921,1556,0.0077
2,232_T1,NC_059462.1,11,58870179,5351834.4545,2641977,5392587.9619,38822,1943300.5,8064658.5,16815169,0.9143,0.9147,0.0149,0.8782,0.9102,0.9213,0.9355,0.0163,16815169,38822,0.9923
1,232_T1,NC_059463.1,21,558086,26575.5238,426,50600.6782,154,256,33114,185579,0.3589,0.3657,0.1697,0.0062,0.2639,0.4824,0.6218,0.4729,185579,154,0.0088
2,232_T1,NC_059463.1,22,63002375,2863744.3182,1243225.5,3549244.1603,485,2710,4860057.75,11397979,0.89,0.9007,0.0386,0.8019,0.8629,0.9228,0.9368,0.0434,11397979,485,0.9912
1,232_T1,NC_059464.1,31,1592528,51371.871,2887,146476.9186,235,743.5,25388,787361,0.5877,0.611,0.1975,0.0172,0.5145,0.6863,0.8785,0.3361,787361,235,0.0307
2,232_T1,NC_059464.1,18,50338873,2796604.0556,1731058.5,3547468.678,3679,190133.5,3354177.5,11799316,0.9176,0.9181,0.013,0.897,0.9094,0.9239,0.9409,0.0142,11799316,3679,0.9693
1,232_T1,NC_059465.1,8,279715,34964.375,9724.5,53739.1852,355,1392.25,40754.25,151981,0.3111,0.3144,0.1246,0.0521,0.2975,0.3563,0.4769,0.4005,151981,355,0.0057
2,232_T1,NC_059465.1,9,48876485,5430720.5556,5338890,5547564.5771,2329,21942,10511454,14036706,0.9162,0.9216,0.0284,0.8716,0.8943,0.9323,0.9625,0.031,14036706,2329,0.9943
1,232_T1,NC_059466.1,5,20005,4001,4833,3125.9097,384,1156,5989,7643,0.1469,0.1464,0.0263,0.1148,0.1276,0.1727,0.1732,0.1788,7643,384,4e-04
2,232_T1,NC_059466.1,4,674907,168726.75,127047.5,199458.9938,239,13079.75,282694.5,420573,0.4279,0.4003,0.1047,0.3459,0.3464,0.4818,0.5653,0.2447,420573,239,0.0125
3,232_T1,NC_059466.1,10,53480358,5348035.8,46133,12192384.6705,1099,1804,1768361.25,38401464,0.8965,0.9018,0.0347,0.8341,0.8782,0.9217,0.9383,0.0387,38401464,1099,0.9872
1,232_T1,NC_059467.1,25,812711,32508.44,2288,73959.6202,245,1107,12303,275704,0.3193,0.304,0.2048,0,0.2399,0.4817,0.6457,0.6415,275704,245,0.0147
2,232_T1,NC_059467.1,26,54317943,2089151.6538,1088889.5,2397888.6706,319,59206.5,3729871.75,9522259,0.8948,0.9007,0.0306,0.8321,0.8713,0.9159,0.9462,0.0341,9522259,319,0.9853
1,232_T1,NC_059468.1,3,16330,5443.3333,1180,7705.2046,812,996,7759,14338,0.141,0.1145,0.0475,0.1127,0.1136,0.1552,0.1959,0.3368,14338,812,4e-04
2,232_T1,NC_059468.1,11,134715,12246.8182,243,32004.0356,143,160.5,3862,107513,0.5935,0.6126,0.1017,0.4186,0.5216,0.6684,0.7295,0.1714,107513,143,0.003
3,232_T1,NC_059468.1,15,44919371,2994624.7333,46797,5076383.6237,1203,7075.5,4169449.5,14966249,0.8791,0.872,0.0353,0.8051,0.858,0.9091,0.9287,0.0401,14966249,1203,0.9966
1,232_T1,NC_059469.1,1,253055,253055,253055,,253055,253055,253055,253055,0.3289,0.3289,,0.3289,0.3289,0.3289,0.3289,,253055,253055,0.0061
2,232_T1,NC_059469.1,1,2278,2278,2278,,2278,2278,2278,2278,0.5203,0.5203,,0.5203,0.5203,0.5203,0.5203,,2278,2278,1e-04
3,232_T1,NC_059469.1,1,346708,346708,346708,,346708,346708,346708,346708,0.6103,0.6103,,0.6103,0.6103,0.6103,0.6103,,346708,346708,0.0084
4,232_T1,NC_059469.1,1,278237,278237,278237,,278237,278237,278237,278237,0.8959,0.8959,,0.8959,0.8959,0.8959,0.8959,,278237,278237,0.0067
5,232_T1,NC_059469.1,2,33195337,16597668.5,16597668.5,4160247.8979,13655929,15126798.75,18068538.25,19539408,0.9205,0.9205,1e-04,0.9205,0.9205,0.9206,0.9206,1e-04,19539408,13655929,0.8015
6,232_T1,NC_059469.1,1,7339152,7339152,7339152,,7339152,7339152,7339152,7339152,0.9229,0.9229,,0.9229,0.9229,0.9229,0.9229,,7339152,7339152,0.1772
1,232_T1,NC_059470.1,6,682017,113669.5,2748.5,253061.1565,157,213.5,36791.75,628855,0.2675,0.2785,0.1755,0.0033,0.1733,0.4019,0.4635,0.6561,628855,157,0.016
2,232_T1,NC_059470.1,6,42022750,7003791.6667,394248.5,14648723.1875,1914,16923.5,3586970.75,36689979,0.8855,0.8788,0.0269,0.8594,0.8637,0.906,0.9225,0.0303,36689979,1914,0.984
