seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
2,106_T1,NC_059458.1,22,85291173,3876871.5,1749027.5,5594049.9617,118007,473339.75,5216675.5,20253121,0.9107,0.9097,0.0173,0.8693,0.9028,0.9163,0.9475,0.019,20253121,118007,0.9816
1,106_T1,NC_059459.1,12,310677,25889.75,9751.5,40273.4337,525,1887,25157.75,134275,0.0693,0.0602,0.0611,0,0.0204,0.1089,0.1762,0.8811,134275,525,0.0037
2,106_T1,NC_059459.1,26,250681,9641.5769,3512.5,11340.9453,316,1443.75,14527.5,40721,0.4804,0.498,0.0904,0.3256,0.3913,0.5459,0.6511,0.1882,40721,316,0.003
3,106_T1,NC_059459.1,22,18576618,844391.7273,23275,2936152.8836,284,1672.25,156586.75,13716614,0.8284,0.8341,0.0707,0.6872,0.7778,0.8654,0.9811,0.0853,13716614,284,0.2236
4,106_T1,NC_059459.1,15,63956870,4263791.3333,712029,6136307.4797,173,115499.5,6871967.5,16454084,0.9152,0.9167,0.0087,0.9026,0.9075,0.9185,0.9314,0.0095,16454084,173,0.7697
1,106_T1,NC_059460.1,11,949270,86297.2727,7171,209054.5196,189,698.5,55914,706662,0.2723,0.2847,0.1752,0.007,0.1273,0.4207,0.5147,0.6437,706662,189,0.0108
2,106_T1,NC_059460.1,6,267920,44653.3333,4763.5,65438.0255,281,1622.75,90471,138496,0.6511,0.6448,0.0203,0.632,0.635,0.6674,0.6785,0.0312,138496,281,0.0031
3,106_T1,NC_059460.1,3,123779,41259.6667,27257,30708.7833,20048,23652.5,51865.5,76474,0.86,0.8605,0.0016,0.8583,0.8594,0.8609,0.8613,0.0018,76474,20048,0.0014
4,106_T1,NC_059460.1,15,86374538,5758302.5333,5605788,5821979.9584,4622,704571.5,8239961.5,20204822,0.9232,0.9244,0.0157,0.8937,0.914,0.9323,0.9494,0.017,20204822,4622,0.9847
1,106_T1,NC_059461.1,14,909488,64963.4286,27567.5,88318.4272,395,2136.25,84932.5,273630,0.3375,0.3761,0.2046,0.0071,0.1721,0.4377,0.7135,0.6061,273630,395,0.0095
2,106_T1,NC_059461.1,15,95050959,6336730.6,6548604,5206519.7421,4530,2004975.5,9547737.5,17709398,0.9217,0.9241,0.0184,0.8857,0.9135,0.9312,0.9563,0.0199,17709398,4530,0.9905
1,106_T1,NC_059462.1,5,189395,37879,2777,50759.5983,1556,1752,73410,109900,0.1553,0.1643,0.0913,0.022,0.1152,0.2249,0.2502,0.5876,109900,1556,0.0032
2,106_T1,NC_059462.1,3,185389,61796.3333,58921,59968.7214,3317,31119,91036,123151,0.6562,0.6029,0.1962,0.4921,0.5475,0.7382,0.8735,0.299,123151,3317,0.0031
3,106_T1,NC_059462.1,7,59062547,8437506.7143,6475859,7908864.0648,38822,1943300.5,14305490,20050285,0.9183,0.9211,0.0047,0.9108,0.9148,0.9219,0.9227,0.0051,20050285,38822,0.9937
1,106_T1,NC_059463.1,19,227035,11949.2105,383,25941.9481,125,254.5,6917.5,94802,0.3769,0.3449,0.1971,0,0.2298,0.5679,0.6644,0.5228,94802,125,0.0036
2,106_T1,NC_059463.1,20,63339093,3166954.65,9371,5121027.2835,872,957.5,6449815.75,17894347,0.8963,0.902,0.0333,0.8227,0.8854,0.9179,0.9414,0.0372,17894347,872,0.9964
1,106_T1,NC_059464.1,26,1578482,60710.8462,4085.5,156913.5246,319,759.25,42746.25,787270,0.6012,0.646,0.1965,0.005,0.5389,0.727,0.8823,0.3269,787270,319,0.0303
2,106_T1,NC_059464.1,15,50436552,3362436.8,2155147,4512084.9136,599,527358,3391293.5,17450033,0.9212,0.9205,0.013,0.8972,0.9134,0.9297,0.9429,0.0141,17450033,599,0.9697
1,106_T1,NC_059465.1,11,780889,70989.9091,23105,87717.0668,355,4978.5,128674.5,259547,0.4202,0.4413,0.2036,0.0767,0.278,0.5387,0.7399,0.4845,259547,355,0.016
2,106_T1,NC_059465.1,12,48069391,4005782.5833,3134599,4024401.7813,2329,323517.5,7403085.75,10589594,0.9286,0.9272,0.0137,0.8979,0.9246,0.9338,0.9533,0.0147,10589594,2329,0.984
1,106_T1,NC_059466.1,7,441134,63019.1429,4519,157592.9264,291,1385.5,6597.5,420358,0.3222,0.3196,0.1104,0.1874,0.2394,0.3817,0.506,0.3428,420358,291,0.0081
2,106_T1,NC_059466.1,10,53719500,5371950,83101.5,11632499.8957,1284,6798,3169594.5,36688187,0.877,0.8911,0.063,0.7356,0.8501,0.9255,0.9402,0.0718,36688187,1284,0.9919
1,106_T1,NC_059467.1,24,1847027,76959.4583,1829.5,226800.9008,119,931,5323.25,1078384,0.3027,0.2936,0.2291,0,0.1611,0.4431,0.8129,0.7569,1078384,119,0.0333
2,106_T1,NC_059467.1,21,53545008,2549762.2857,1210335,3300532.5927,3871,83578,3738067,13497485,0.9028,0.9081,0.0251,0.8598,0.8755,0.9209,0.9431,0.0278,13497485,3871,0.9667
1,106_T1,NC_059468.1,9,18677,2075.2222,509,4606.5342,143,183,649,14297,0.4741,0.521,0.2139,0.1016,0.3491,0.6693,0.7021,0.4511,14297,143,4e-04
2,106_T1,NC_059468.1,4,1226373,306593.25,23234.5,578833.7721,5301,8925,320902.75,1174603,0.8485,0.8457,0.0068,0.8441,0.8451,0.8491,0.8587,0.008,1174603,5301,0.0272
3,106_T1,NC_059468.1,6,43923571,7320595.1667,4283494,10955024.8479,12410,1024589.5,5799461.5,29101101,0.9085,0.9095,0.0092,0.8928,0.9073,0.9107,0.9215,0.0102,29101101,12410,0.9724
1,106_T1,NC_059469.1,1,138018,138018,138018,,138018,138018,138018,138018,0.2653,0.2653,,0.2653,0.2653,0.2653,0.2653,,138018,138018,0.0033
2,106_T1,NC_059469.1,1,190854,190854,190854,,190854,190854,190854,190854,0.3827,0.3827,,0.3827,0.3827,0.3827,0.3827,,190854,190854,0.0046
3,106_T1,NC_059469.1,1,2278,2278,2278,,2278,2278,2278,2278,0.5231,0.5231,,0.5231,0.5231,0.5231,0.5231,,2278,2278,1e-04
4,106_T1,NC_059469.1,1,278237,278237,278237,,278237,278237,278237,278237,0.903,0.903,,0.903,0.903,0.903,0.903,,278237,278237,0.0067
5,106_T1,NC_059469.1,2,36211515,18105757.5,18105757.5,1878415.7292,16777517,17441637.25,18769877.75,19433998,0.922,0.922,3e-04,0.9219,0.922,0.9221,0.9222,3e-04,19433998,16777517,0.8774
6,106_T1,NC_059469.1,1,4452237,4452237,4452237,,4452237,4452237,4452237,4452237,0.9264,0.9264,,0.9264,0.9264,0.9264,0.9264,,4452237,4452237,0.1079
1,106_T1,NC_059470.1,1,47308,47308,47308,,47308,47308,47308,47308,0.0049,0.0049,,0.0049,0.0049,0.0049,0.0049,,47308,47308,0.0011
2,106_T1,NC_059470.1,1,254,254,254,,254,254,254,254,0.2037,0.2037,,0.2037,0.2037,0.2037,0.2037,,254,254,0
3,106_T1,NC_059470.1,1,5375,5375,5375,,5375,5375,5375,5375,0.2173,0.2173,,0.2173,0.2173,0.2173,0.2173,,5375,5375,1e-04
4,106_T1,NC_059470.1,1,120,120,120,,120,120,120,120,0.3108,0.3108,,0.3108,0.3108,0.3108,0.3108,,120,120,0
5,106_T1,NC_059470.1,1,199,199,199,,199,199,199,199,0.4316,0.4316,,0.4316,0.4316,0.4316,0.4316,,199,199,0
6,106_T1,NC_059470.1,1,1994,1994,1994,,1994,1994,1994,1994,0.8504,0.8504,,0.8504,0.8504,0.8504,0.8504,,1994,1994,0
7,106_T1,NC_059470.1,1,26156,26156,26156,,26156,26156,26156,26156,0.8599,0.8599,,0.8599,0.8599,0.8599,0.8599,,26156,26156,6e-04
8,106_T1,NC_059470.1,2,42907782,21453891,21453891,29303459.6065,733216,11093553.5,31814228.5,42174566,0.9055,0.9055,0.0087,0.8993,0.9024,0.9086,0.9116,0.0096,42174566,733216,0.9978
9,106_T1,NC_059470.1,1,13846,13846,13846,,13846,13846,13846,13846,0.9311,0.9311,,0.9311,0.9311,0.9311,0.9311,,13846,13846,3e-04
